id,count,genre,text,answers,noskip
2690542022,7,other,Should people wear Lederhosen in public?,"['Sure, why not?', 'No way']",1
2148821342,7,other,What's your coffee order?,"['Kleiner Schwarzer', 'Kapuziner', 'Einspänner', 'Melang']",1
3973456697,7,lifestyle,What's your preferred Israeli rainy day activity?,"['Binge watching Netflix', 'Getting a hot drink at a café']",1
1811044734,7,lifestyle,Sachin Tendulkar or Rahul Dravid?,"['Sachin Tendulkar', 'Rahul Dravid', 'I don’t like either']",1
1851995816,7,lifestyle,Are you into hip-hop culture?,"['Yes', 'No']",1
113541,7,other,Which is more natural for you?,"['Morning person-love to get up in the morning', 'Night owl-love to stay up late', 'Both are equally natural for me']",0
289507,7,other,How comfortable are you talking about sex?,"['Totally open, ask away!', 'Mostly open, some things are top secret', 'Somewhat open, depending on the person', ""Not at all, I don't kiss and tell!""]",0
106563,7,other,Are you open to alternative medicines and natural remedies?,"['Yes', 'No', ""I can't decide""]",0
3607211669,7,other,Have you linked your Aadhar number with your mobile phone number?,"['Yes', 'No']",1
2979132218,7,dating,Is being kravi a turn-on?,"['Yes', 'No']",1
3997055250,6,lifestyle,Hermon mountain or Eilat?,"['Hermon mountain', 'Eilat', 'Neither']",1
121001173,6,ethics,Should Indonesia be doing more to protect the environment?,"['Yes', 'No']",1
136918,6,other,How do you feel about girls who cut their hair short?,"['I love it!  It is a complete turn on', 'Dont usually like it, but sometimes', 'Girls are meant to have long hair', ""Doesn't make a difference to me""]",0
144234,6,other,Do you like cold weather?,"['Yes.  Brisk weather is the best!', ""It's okay, but I prefer warmer weather."", ""Hell no!  I'd so much rather be in the tropics.""]",0
3391279549,6,other,Bissli or Bamba?,"['Bissli', 'Bamba', 'Lo zeh ve lo zeh']",1
125763,6,other,How do you prefer your partners pubic hair?,"['Completely Shaven', 'Landing Strip', 'Tame', ""Doesn't Matter""]",0
929451912,6,lifestyle,Simit or Gevrek?,"['Simit', 'Gevrek']",1
1778583159,6,dating,Would you kiss your partner in public?,"[""Yes I don't mind"", 'No']",1
1671319859,6,other,"Do you think Japan has a problem with ""tourist pollution""?","['Yes', 'No']",1
2786363230,6,dating,Would you ask someone on a date on Christmas Eve?,"['Yes', 'No']",1
95510,6,other,"Can you Waltz, Salsa, Cha Cha, Swing, or Meringue?","['Absolutely!  ', ""I'd like to learn."", 'No, sorry.', 'Hell no!']",0
101146,6,other,What characteristic do you find to be the greatest turn on?,"['Sense of Humor', 'Independence', 'Self Confidence', 'Risk Taking']",0
307244,6,other,Can you laugh at yourself?,"['Yes', 'No']",0
102155,6,other,What is your deal with animals?,"[""I like them, but I don't want to have pets"", 'I have pets now, and I love them!', ""I don't have pets now, but I'd like to"", ""I don't really have an opinion either way / other""]",0
2112303884,6,dating,Are you open to dating someone who made Aliyah?,"['Of course', 'Not really', 'I made Aliyah']",1
1184198404,6,ethics,What do you think about Kanal İstanbul project?,"['I am against it', 'I support it', ""I don't know ""]",1
1062540737,6,other,Do you support #StandUpJapan?,"['Yes', 'No']",1
91797,6,other,"Would you rather date someone who gave you emotional fulfillment or someone who gave you resources (i.e. money, dinner, gifts, etc)?","['Love', 'Money', 'It depends on the resources.', 'I would have both (as in, infidelity).']",0
3438962869,6,lifestyle,What's your favorite Shabbat meal?,"['Kubeh', 'Schnitzel', 'Jachnun', 'All of the above please']",1
3388743416,6,lifestyle,How do you prefer your Anzac biscuits?,"['Hard', 'Chewy', 'Soggy, after being dipped in milk or tea']",1
880455877,6,lifestyle,Do you enjoy going to mesibot teva?,"['Love it', 'Not for me']",1
908394900,5,dating,Is it only a relationship after someone says “I love you”?,"['Yes', 'No']",1
732195070,5,other,Do you prefer your menemen with onion or without onion?,"['With onion', 'Without onion']",1
4284892938,5,lifestyle,What do you prefer to drink on a night out?,"['Arak', 'Tubi', 'Beer', ""Neither! I'll have a real cocktail please""]",1
1490013984,5,lifestyle,Do you go clubbing?,"['Yes, frequently', 'Yes, but infrequently', 'No, but I used to', 'No, I barely ever have']",1
96279,5,other,"If someone you really liked and cared about asked you to do something really kinky and different during sex, would you:","['Try it.  Hey, you might like it.', ""Tell them that you didn't want to."", 'Get angry and leave.', 'Get more aroused.']",0
3800275655,5,dating,Would you hold hands on a first date?,"['Yes, if there is chemistry', 'Not on a first date']",1
92199,5,other,"In the past year, I've been to a place of worship (Church, Temple, etc.)","['Once or more a week', 'Once or twice a month', 'For the major holidays', 'Never']",0
1833370315,5,dating,Would you break up with someone on Valentine’s Day?,"['Yes, it’s just a day', 'No, too harsh']",1
3426950695,5,other,The best burger is at:,"['Vitrina', 'Moses', 'Susu', ""I'm a veggie/vegan""]",1
111451,5,other,Is sex a mandatory part of a relationship?,"[""Sex is great, but it's not everything."", ""If we're not sleeping together, I'm outta here.""]",0
94869,5,other,Which of these is closest to the ideal sexual relationship?,"['Romantic lovers', 'Best friends with benefits']",0
94204,5,other,How important is it to you to be a parent?,"[""It's not.  I don't want to be a parent."", ""I could consider it, but it's not important."", ""It's something I want to do sometime."", ""It's very important to me.""]",0
3865598913,5,lifestyle,Best Cem Yılmaz movie?,"['Gora', 'Her Şey Çok Güzel Olacak', 'Hokkabaz', 'Kara Komik Filmler']",1
102729,5,other,"If you were married, would you consider getting into the swinger lifestyle with your husband/wife?","['Yes', 'No', 'Maybe']",0
201569274,5,other,Which Royals have inspired you the most during lockdown?,"['The Queen', 'William & Kate', 'Harry & Meghan']",1
388410705,5,ethics,Do you agree with the current female foeticide laws?,"['Yes', 'Yes but they’re not enforced properly', 'No']",1
3605190384,5,lifestyle,Do you consult a fortune teller before a first date?,"['Yes', 'No']",1
3670011686,5,dating,Do you prefer to introduce your date to your family early in a relationship?,"['Yes', 'No']",1
107371,5,other,Do you think seeing your partner every single day is an essential way to have a lasting relationship?,"['Yes, I need to see my partner every day.', 'No, my partner has his/her own life.', 'I need some form of daily contact w/my partner', ""Can't decide.""]",0
460431077,5,lifestyle,Do you think there should be more female elected officials in the Philippines?,"['Yes', 'No']",1
4080205230,5,other,Where would you rather ski?,"['France', 'Austria', 'Switzerland', 'Italy']",1
372631676,4,other,Do you celebrate Black Day?,"['Oh yes', 'No']",1
3806239645,4,other,Latella?,"['Yum', 'No thank you']",1
1798152265,4,dating,Do you enjoy dirty talking during sex?,"['Yes!', 'Not my thing']",1
108935,4,other,"Do you know who wrote and produced the following TV shows and movie?

Buffy the Vampire Slayer, Angel, Firefly, Dollhouse, and the movie Serenity?","['Yes', 'No', 'Yes, and I have watched some if not all of them']",0
2669365420,4,lifestyle,Do you support Duterte war on drugs?,"[""Yes, it's what we need"", ""No, it's too harsh ""]",1
3260168614,4,religion,Is it important for you to give up something for Lent?,"['Yes', 'No']",1
3258152780,4,lifestyle,Are you a fan of Eretz Nehederet?,"['Yes', 'No']",1
263640140,4,other,Would you rather eat Kwek kwek or Isaw?,"['Kwek kwek', 'Isaw']",1
3810595751,4,lifestyle,Would you prefer a getaway to the Red Sea or the Dead Sea?,"['Red Sea', 'Dead Sea', 'Lo zeh ve lo zeh, I don’t like the beach']",1
3205479287,4,ethics,Should legal action be taken against Catcalling?,"['Yes, there should be a law against it', 'Yes, but the current laws are sufficient', 'No, legal action is unnecessary', ""I don't care""]",1
142905,4,other,"If the Devil were made entirely out of hyenas, tiaras and piñatas, all stuck together with mayonnaise, would you go to his dinner party?","['Yes', 'No', 'Only if we got to play charades. ', 'Kittens. I prefer kittens.']",0
113311,4,other,Is the beauty of your living space important to you?,"['Absolutely', ""Somewhat.  It's an added bonus."", 'Not really.']",0
1522901400,4,lifestyle,Do you prioritize mys in your life?,"['Ja', 'Nej']",1
3910812471,4,lifestyle,Should divorce be legalized in the Philippines?,"['Yes', 'No']",1
3341274437,4,other,Would you be a good partner on HaMerotz LaMillion?,"['No way', 'Betach!']",1
2997057930,4,dating,How do you feel about people with an age gap of 25 years dating?,"['Age is just a number', ""That's a totally different generation""]",1
1476197666,4,dating,When in a relationship do you like to celebrate all the 100 day anniversaries?,"['Yes', 'Ani']",1
130801,4,other,Would you ever party naked?,"['Yes', 'No', 'Only with a weasel']",0
101570,4,other,Where would you prefer to go on a first date? ,"['A club', 'Dinner at nice restaurant ', 'Coffee', ' museum ']",0
1210576306,4,other,What's the best measure of success?,"['Money', 'Happiness']",1
125283,4,other,"When it comes to medicine, which would you prefer to use?","['100% Holistic/Natural whenever possible.', 'More Holistic, but Western is okay sometimes.', 'More Western, but holistic is okay sometimes.', '100% Western. Alternative medicine is a crock.']",0
324549,3,other,"There are four cards labelled A, B, 2, and 7. You know that each card has a number on one side and a letter on the other. You have to test the rule &quot;All cards with an A on one side have a 2 on the other&quot;. Which cards do you need to turn over?","['Just the card labelled A.', 'The card labelled A and the card labelled 2.', 'The card labelled A and the card labelled 7.', ""Don't know/Don't like this question.""]",0
93769,3,other,"When ordering Mexican food, what kind of sauce do you ask for?","['None, I like it the way it is.', 'Mild, a little extra flavor is nice.', 'Hot, I like my food with a little kick.', 'Fire, I like it to burn.']",0
2130312191,3,other,Where do you like to go running?,"['Park HaYarkon', 'The Tayelet', 'The gym', ""I don't run""]",1
3458655005,3,dating,How important is dating someone in the same religion as you?,"['Important', 'Not Important']",1
4202919215,3,lifestyle,Youth movements are...,"['Life-changing', 'For weirdos', ""They're ok""]",1
3807607026,3,other,Would you prefer to have a big traditional wedding ceremony?,"['Yes', 'No']",1
3111354977,3,dating,Would you rather go to Kopitiam or a cocktail bar on a first date?,"['Kopitiam', 'Cocktail bar']",1
103885,3,other,You walk in on your significant other masturbating to porn. How do you react?,"[""Cool, let's watch together!"", ""Cool, it's not like it affects our sex life."", 'Not Cool, what about me? Am I not enough?', ""Not Cool, porn is gross and that's cheating!""]",0
909307627,3,lifestyle,Favorite Sufganya?,"['Keep it simple', 'Chocolate', 'Ribat Chalav', 'I don’t do carbs!']",1
112541,3,other,Would you date a lawyer?,"[""Yes, I'd love to date a lawyer"", 'Possibly. It would depend on the individual.', 'No, I hate lawyers']",0
131444,3,other,"Assuming you had at least one language in common, what, if any, are your main concerns about dating someone from a different country?","[""None, I'm a citizen of the world."", ""Hygiene (including STI's)."", 'Political differences.', 'Homes would be too far apart']",0
3999950054,2,other,Did you support the bill to punish catcalling & street harassment?,"[""Yes, it's a big problem"", ""No, it's not necessary ""]",1
4040556941,2,lifestyle,Do you only become a sports fan during big tournaments?,"['Yes, World Cup 2021 here we come!', 'No, I follow my team throughout the year', 'No, I dislike watching sports all year round']",1
157399,2,other,Have you ever thought about going backpacking for the summer?,"['I already have!', ""Yes, I've always wanted to"", ""I'm not quite sure"", 'Never, ever, ever']",0
149589,2,other,"If your Ideal Mate could have only 2 of the following 3 qualities, which would they be?","['Best Friend + Lover', 'Best Friend + Companion', 'Lover + Companion']",0
2202749013,2,other,Where does your favorite wine come from?,"['Austria', 'Portugal', 'Italy', 'France']",1
122223,2,other,What is your favorite type of music to listen to? ,"['Rock (Three Days Grace, Puddle of Mudd, Nirvana)', 'Hip-Hop/Rap (The Roots, Outkast, Aesop Rock)', 'Indie ( The Decemberists, Bright Eyes, Wilco)', 'Other or Combination ']",0
2819706838,2,other,Do you chope at the food court?,"['Yes!', 'No!']",1
1059292784,2,lifestyle,"If you're single, is it OK to live with your parents?","['Yes', 'No']",1
1060011414,2,ethics,How important is gendering words in German to you?,"['Very important', 'I do it in certain contexts', ""I understand the issue, but it's too much"", ""I don't care at all""]",1
3191522246,2,dating,Do you think playing pool is a good first date?,"['Yes', 'No']",1
